Hybrid,Env,Win_YN,moisture,test_weight,root_lodging,stalk_lodging,plant_height,ear_height,silk,pollen,Rain_1,Rain_2,Rain_3,Rain_5,Rain_6,Rain_7,Rain_8,Rain_10,Rain_11,AccPrecip_1,AccPrecip_2,AccPrecip_3,AccPrecip_5,AccPrecip_6,AccPrecip_7,AccPrecip_8,AccPrecip_10,AccPrecip_11,Radn_1,Radn_2,Radn_3,Radn_5,Radn_6,Radn_7,Radn_8,Radn_10,Radn_11,MaxT_1,MaxT_2,MaxT_3,MaxT_5,MaxT_6,MaxT_7,MaxT_8,MaxT_10,MaxT_11,MinT_1,MinT_2,MinT_3,MinT_5,MinT_6,MinT_7,MinT_8,MinT_10,MinT_11,ThermalTime_1,ThermalTime_2,ThermalTime_3,ThermalTime_5,ThermalTime_6,ThermalTime_7,ThermalTime_8,ThermalTime_10,ThermalTime_11,TempStress_1,TempStress_2,TempStress_3,TempStress_5,TempStress_7,TempStress_8,TempStress_10,TempStress_11,latitude,longitude,year,field_location
PHW52/PHM49,INH1_2016,N,19.55,715.6749901,1,7.5,253,123,64.5,64,3.034516148,1.382857186,3.106568823,3.966270256,3.500454469,6.752636371,3.451172643,3.198528118,3.024422797,94.07000059,9.680000305,31.26000059,138.8759105,3.500454469,67.52636371,113.8927274,21.6654544,92.62590972,17.63328649,23.97511796,20.66441577,20.1236558,19.9706746,19.39149484,18.14527656,15.98533716,14.62820237,18.74516109,26.31142807,27.84898846,28.12893417,28.20272714,29.14504538,29.16779001,27.95564941,27.07739093,7.950322636,11.69428553,16.31817922,16.10606538,16.8522731,18.34872752,18.58889605,17.50284626,15.03841012,7.677100472,11.91689015,14.24288378,14.4184555,14.68521604,15.7994256,15.9329094,14.92238151,13.51734692,0.852649763,1,1,1,1,1,1,0.996102814,40.4787595,-86.98982,2016,INH1
LH195/PHZ51,WIH2_2017,Y,21.85,762.0136585,0,2,270,126.5,78,79,5.048709616,4.636666616,1.142383575,5.763857885,8.001590729,6.160048604,1.607776433,1.167726513,2.257555268,156.5099981,41.72999954,17.5799998,219.3963643,12.14409065,74.04090792,72.28863683,15.04409093,68.0204557,18.1690344,19.72049554,20.64727683,20.23287988,19.13163679,19.37493243,18.51401576,14.93340477,10.89478233,16.03129027,21.86555545,22.15746071,26.59689143,27.90045501,26.76799254,24.73062069,22.38533393,20.51274781,3.24419354,8.791111098,9.553497601,14.54337319,16.81037892,15.37831158,12.19271258,9.193202486,7.868866577,5.438218202,9.209131236,9.451203107,13.05708411,14.51682301,13.37610723,11.31306373,9.686333754,8.853113959,0.624158991,0.847976183,0.950288768,1,1,0.998699911,0.954544862,0.834596302,43.3246415,-89.33688775,2017,WIH2
CG108/CGR03,DEH1_2016,N,15.25,727.9032498,2,2,227,105,71.5,71,2.701875035,7.431818214,3.891344367,3.01543569,5.358105985,2.453055546,7.028031294,2.624318106,3.1968602,86.46000111,81.75000036,66.39499953,101.6163622,13.33454524,24.02227264,188.3231781,15.05272682,98.58045408,18.33047433,10.1000462,19.40971708,21.02938559,18.25055452,17.64652011,18.94468483,17.7865103,16.44449792,18.09,16.60090897,19.90208421,27.67646738,27.79681775,28.9030859,31.91379825,31.21812112,30.57169607,5.529687506,9.93090907,10.11289786,16.8589893,18.02106052,19.78800518,21.90881045,21.62957593,20.16127331,6.825577378,7.645605865,8.606637786,14.43603228,14.98401645,16.37610101,18.85541374,18.37748956,17.3477875,0.726328134,0.729318176,0.990929859,1,1,1,1,1,38.6482025,-75.44606,2016,DEH1
CG60/LH162,MOH1_2015,N,13.05,731.1212129,0,0,147.5,62.5,67.5,65.5,3.914838722,3.002727248,2.7038834,5.646226268,2.268750012,1.183333344,4.736744086,1.740401796,3.666491943,121.3600004,33.02999973,34.41999933,178.8712478,5.868750036,10.6500001,140.2618746,11.88312507,113.6612502,18.81846694,18.88703156,16.92919735,21.70591481,15.72154266,19.94530069,18.47422179,20.12873028,17.02653892,18.28451609,18.00181831,23.77805456,28.93028285,29.85593748,31.76118019,30.42140763,28.58050013,28.43143147,5.857096827,7.500000065,15.21487777,17.6487962,21.67281234,21.45979159,20.28182538,17.09899995,17.28669369,7.068544315,7.302193139,11.97142579,15.39796361,17.76437491,18.61048589,17.380694,14.99182695,15.05317439,0.723283405,0.814935086,1,1,1,1,1,1,38.8965375,-92.20800417,2015,MOH1
W10004_0216/PHZ51,GAH1_2017,N,13.05,733.6955833,0,4.5,210,90,61,60,1.929687474,5.730000019,0.343252103,3.449286585,2.107618968,4.586772466,5.884115127,3.462793619,5.790337869,61.74999917,45.84000015,4.185237975,115.4628578,3.161428452,44.24761888,164.3961923,18.00285697,179.500474,16.80249013,20.13732326,20.17342047,19.27076224,21.20480144,16.6798163,18.15858085,19.37517402,17.73704587,23.5584375,24.76124978,28.73884546,29.02932191,29.79031757,30.11825943,30.88468736,33.04158726,32.39466959,8.654999979,9.073749959,13.81601286,15.94569083,16.85142871,20.07059283,21.0580027,22.24365102,22.03411694,9.935165979,10.3201674,13.6844889,14.81363998,15.5596332,17.10789698,17.95959829,19.61349988,19.1980032,0.8834375,1,1,1,1,1,1,1,31.50794425,-83.55854475,2017,GAH1
PHW52/PHM49,WIH3_2020,N,23.725,656.142673,0,0,241.25,115,68.25,65.75,2.733870995,5.446666638,6.112394342,4.74655674,3.655208389,1.04360979,2.527373572,3.69928986,2.61452892,84.75000083,32.67999983,82.9068754,167.6149986,8.003125131,12.58312517,113.8450009,40.74312496,78.93437568,20.41919384,18.2775027,21.33639865,20.40337995,19.49413761,18.99324058,17.80850823,14.15156863,10.1168501,15.48354838,26.52499994,25.39100386,27.30541678,28.00124967,27.24401428,25.77617537,21.78088819,14.67245705,3.106129019,15.18500026,12.31273591,15.12317531,16.14624966,16.31340126,13.17330579,9.92591724,4.431311843,5.287102842,13.2823578,11.70416503,13.61992535,14.28505882,13.97808988,12.29059579,9.657643491,5.630137727,0.571854837,1,1,1,1,0.965668942,0.879609054,0.560799012,44.115703,-89.54491325,2020,WIH3
B73/PHM49,DEH1_2015,Y,20.2,687.3569149,0,0,255.5,142.5,63.5,62,2.877187484,6.848000002,1.658122271,2.899811139,0.533124998,6.398055441,4.542065261,4.666333417,5.694818618,92.06999949,68.48000002,26.86312445,94.40374921,0.778750002,57.58249897,115.8581242,26.73625046,176.5393772,18.09789148,17.20138936,20.11151884,21.0089777,21.53492481,19.24730516,17.70191113,15.05628078,15.14846735,16.82656264,19.24400005,20.72376954,27.68890342,31.56656283,31.86354174,32.09465687,30.43364003,29.09395151,6.265937505,9.858999991,10.7453803,17.67876376,20.38750017,21.35659703,22.77220607,22.28250884,20.56647162,6.521960329,8.412914767,9.229957748,14.85993723,17.9770315,18.58170739,19.36170697,18.35807444,16.86736745,0.750435273,0.870857151,0.962682184,1,1,1,1,1,38.62935675,-75.4656925,2015,DEH1
PHN11_PHW65_0323/LH195,MOH1_2016,N,17.65,731.1212129,0,1.5,232.5,112.5,58.5,57.5,2.465483877,8.058000231,0.264259377,6.282521268,1.94553035,9.25680559,4.358907121,3.354664451,5.453130527,76.43000019,40.29000115,2.879999995,172.8372758,4.262727369,83.20363667,125.2090916,21.13363606,168.2240918,20.2309363,16.93509369,22.49829557,20.20959989,18.68177986,19.21408964,18.0090922,17.17714413,15.87534947,21.83193548,27.56600037,27.88644765,31.21215235,30.25795442,31.2505745,30.57423065,29.80077912,28.25339236,10.073871,16.74400005,16.26474463,19.86215984,19.98371223,20.49117413,20.76153791,19.91431794,17.56318368,9.497798547,14.24343349,14.21296425,17.47336946,17.12232598,17.8699151,17.65104862,16.90998551,15.09561117,0.937315665,1,1,1,1,1,1,0.999442641,38.8955475,-92.2072025,2016,MOH1
CG44/CGR01,WIH1_2020,Y,14,727.2596572,1,0.5,253.5,125,70,68,1.598387111,6.507143004,4.413520471,5.455426438,9.576153682,6.848251811,1.847198819,1.302442385,3.233674973,49.55000043,91.10000205,54.05307698,191.9769218,14.76999958,75.33076992,75.52923148,17.19923096,99.29769339,20.3303612,17.70938441,19.63774696,21.71928057,19.47191414,18.08778093,19.52506722,17.02277317,12.74244368,13.80935484,15.78214281,24.71870171,28.0331271,31.3961547,28.17125902,26.95535567,26.2427393,20.06715065,1.332903252,5.150000061,13.25869882,14.90724568,18.80923077,17.63741262,14.66820073,13.00544381,8.429758508,4.404075426,5.920121855,11.73838603,13.88054584,17.12955683,14.95247276,13.30208011,12.63591888,8.588509069,0.46481566,0.623010193,1,1,1,0.987099279,0.934776512,0.808464704,43.05505505,-89.52853825,2020,WIH1
LH212HT/LH195,ILH1_2016,N,16.4,759.439288,0,2,259,135,75,73.5,2.976905237,4.388409027,2.266536067,5.61207631,2.384848472,3.596551307,3.312350719,4.357499975,4.793790319,93.71999985,46.35499933,33.46068128,180.4177266,4.628863606,41.73386359,104.1413657,28.32431801,148.2020453,18.82488241,16.77241452,21.32061235,20.18653607,20.74234538,18.07981042,18.8666989,17.85818253,16.07680721,18.05081144,19.20204525,23.0422997,29.42292662,27.90308728,26.97317812,29.60218573,29.15938829,28.17592877,4.960040295,8.531272602,10.4507586,17.10049505,15.99717794,16.84881478,19.41054858,18.84383108,17.09740687,6.781235125,7.969267807,10.17119166,15.41614171,14.29579798,14.15384892,16.51995977,16.04951253,14.84458937,0.666766271,0.897956159,0.946860721,1,1,1,1,0.999883117,40.0607245,-88.2338815,2016,ILH1
CG119/CG108,ONH2_2017,N,18.375,812.5356789,0,21.75,216.75,99.5,48.25,46.5,3.566774253,5.816000056,0.640467161,2.602850346,0.276190468,0.553043346,1.774150425,1.832219351,2.40528059,110.5700018,58.16000056,8.999047586,96.02571482,0.552380936,6.918571438,78.70857161,24.06619065,72.98142847,18.8542372,16.74867072,24.21291039,19.37094181,21.19715784,20.84705237,17.61151759,14.253685,9.927824707,15.7532257,18.68899984,23.40262829,26.34974997,26.59380949,26.86065013,24.57225317,22.91748616,20.00596815,5.764838726,10.96000004,12.03359118,16.18007827,16.63301581,15.91920336,13.14574071,11.27177775,10.10650586,6.141928302,8.38660306,10.68394655,13.52521671,13.7753985,13.64998718,11.58821465,10.41552723,9.107414304,0.598502303,0.966571423,1,1,1,0.999084662,0.956230826,0.8300025,42.45293025,-81.8827315,2017,ONH2
PHW52/PHM49,OHH1_2015,N,17.05,790.9753262,0,2,242.5,101.5,65.5,64,4.820000016,2.056666652,1.801667061,2.430255425,2.070588264,2.75488235,3.664772063,1.623969288,1.874022108,149.4200005,12.33999991,20.27235275,82.00588303,2.23529414,26.29176468,128.0200007,12.16764697,57.18411674,17.71339239,20.831882,20.85048625,20.93566426,20.28419298,19.59839119,17.66236547,17.23782846,14.83481447,16.95064511,28.03666687,26.64173705,29.01382079,31.07970569,30.59522857,27.99762273,26.69097183,23.34659959,5.9283871,15.42166694,14.66308043,16.74801267,19.23764672,18.74322206,16.69895781,13.90980629,10.26308727,6.580773377,14.04730329,13.19467995,15.08203889,17.16864649,16.69143216,14.53513226,12.92347397,10.29932856,0.672569122,1,1,1,1,1,0.994932126,0.947361455,39.855785,-83.66477375,2015,OHH1
PHW52/PHM49,MOH1_2_2018,Y,18.86666667,731.1212129,0,2,229.3333333,97,56,54.33333333,4.419032262,0.120000001,6.56660792,4.995913726,0,0.865952386,4.867908623,7.318145406,3.629241153,136.9900001,0.840000004,71.60142667,150.6285707,0,7.793571472,145.6157139,39.85928573,112.0157138,18.39395777,18.46565301,20.1607481,20.70593221,19.87326009,21.97749135,18.06982858,17.46468943,16.31914076,19.5254839,22.76714298,27.16554273,29.60936822,31.6271427,32.32420578,29.51628185,29.85375934,27.04843165,7.99741943,14.14714282,16.43732974,18.81172612,21.79964249,20.71007941,19.44316189,19.21155699,15.91814144,7.992986492,11.1555316,14.00535673,16.26359619,18.7133926,18.51714259,16.54699664,16.60044059,13.86670431,0.872361758,1,1,1,1,1,1,0.995607144,38.89555425,-92.20964575,2018,MOH1
B37/H95,ILH1_2016,N,13.35,721.4673236,1.5,2,238,107.5,72.5,71,2.976905237,4.388409027,2.266536067,5.61207631,2.384848472,3.596551307,3.312350719,4.357499975,4.793790319,93.71999985,46.35499933,33.46068128,180.4177266,4.628863606,41.73386359,104.1413657,28.32431801,148.2020453,18.82488241,16.77241452,21.32061235,20.18653607,20.74234538,18.07981042,18.8666989,17.85818253,16.07680721,18.05081144,19.20204525,23.0422997,29.42292662,27.90308728,26.97317812,29.60218573,29.15938829,28.17592877,4.960040295,8.531272602,10.4507586,17.10049505,15.99717794,16.84881478,19.41054858,18.84383108,17.09740687,6.781235125,7.969267807,10.17119166,15.41614171,14.29579798,14.15384892,16.51995977,16.04951253,14.84458937,0.666766271,0.897956159,0.946860721,1,1,1,1,0.999883117,40.0607245,-88.2338815,2016,ILH1
B73/PHN82,NCH1_2017,N,17,731.1212129,0,2,225.5,112,65,64,5.929354779,4.097142833,0.297958702,3.860588722,6.673809642,5.437090039,2.513672686,1.67758051,4.140460835,183.8099982,28.67999983,4.023333254,115.8195228,10.90952401,51.84571517,65.15761944,9.68857149,128.3542859,16.84796118,19.66078799,22.20077414,19.20396089,15.77249108,20.54839894,18.7994723,19.26606379,16.40835168,26.07000006,23.57857159,28.17011276,29.72614366,31.01404729,30.48814813,32.54721675,31.95695904,30.43138246,13.64064524,11.25142826,15.69757802,18.87536398,22.57674573,19.84793622,22.28039625,21.2748593,20.81350234,12.56442422,10.48784987,14.26665949,16.36044911,18.79940835,17.21144066,19.38557496,18.57336573,17.65269876,0.998329492,1,1,1,1,1,1,1,35.29663725,-77.5668065,2017,NCH1
LH74/PHN82,NYH3_2020,Y,13.95,755.5777323,0,8,212.5,99.5,63.5,63.5,4.422257993,0,1.373865683,3.203515064,6.161458224,3.578657229,2.247619776,1.339995863,2.270768823,137.0899978,0,18.69000064,113.6731244,12.19749978,37.86125033,87.74812532,17.041875,68.54562519,20.94560956,21.78233427,21.55267425,20.63825651,19.18147684,18.87690393,17.75633085,13.93943947,11.5316014,14.59225801,27.97729172,23.60945411,27.89842024,28.17958339,28.76829368,26.51617347,21.47489044,18.12990527,2.644717742,15.68266662,11.3508871,15.53912014,16.43281273,17.50013456,14.53010818,10.52921434,6.891416056,5.000434995,14.04753459,10.70035646,14.11697706,14.42792892,15.19886376,13.03509367,9.604727821,7.356101809,0.471947005,1,0.969562211,0.99553941,1,0.989555914,0.903066166,0.764418635,42.73227475,-76.6513705,2020,NYH3
LH195/LH82,WIH2_2015,N,27.85,777.4598813,0,0,196,111,65,64,3.126774188,2.655000041,4.103605878,5.336067251,1.868823528,3.142847566,3.066358713,6.463272165,3.426278957,96.92999983,15.93000025,53.58117651,186.0694135,5.435882344,36.03705852,132.4747064,52.80117733,103.4994124,19.63646212,20.57311455,21.5892617,21.07111177,18.36300238,19.20517036,18.54583572,13.68038168,11.37476292,15.6409678,24.97666677,26.11823115,28.09529077,27.51588227,27.91298604,26.4469062,23.95331443,17.63645543,3.355806466,13.62666686,13.88922494,15.17788174,17.2276475,16.92946091,13.73434519,12.63733902,6.343913375,5.370860554,11.93138906,12.65256426,14.04290221,14.43586033,14.57588984,12.76646014,11.49482956,7.023163717,0.588214292,1,1,1,1,0.979783322,0.914260835,0.715230077,43.3264485,-89.33359975,2015,WIH2
B37/H95,IAH1_2017,Y,17.7,731.1212129,0,2,229,110,65,64,3.40562493,4.965384584,4.756276119,1.833606587,3.814090996,2.221484887,3.670808328,1.81325484,2.347473118,108.9799978,64.54999959,71.28272616,63.78727258,4.177727374,22.83863677,118.9068186,13.7622725,72.03681816,16.19865167,17.41178014,18.84198651,22.07722619,19.57094626,20.6423577,19.65334879,19.12382584,16.87809105,17.11343735,15.37846162,22.95951679,28.09807267,26.50742381,30.27960591,29.79948923,26.92834941,26.37674051,5.413125027,4.923076978,11.46549016,14.16962528,11.61757578,16.65775237,16.66504091,13.38757222,12.41510662,6.530778339,5.768563812,10.45370215,13.71965113,11.94783378,15.64262598,15.39964617,12.71239892,12.1737806,0.629988832,0.555054952,0.946458762,1,1,1,1,0.998130952,41.19924609,-91.49402296,2017,IAH1
LH74/PHN82,WIH1_2018,Y,18.23,803.7184601,0,2,233.3333333,108.3333333,66.33333333,66.66666667,1.609999989,7.097692302,4.543300024,5.384655594,12.90857152,6.684415526,1.835393967,1.490247701,3.282350194,49.90999967,92.26999992,56.1414287,188.537143,17.774286,73.52857079,76.14071582,18.50214262,100.642856,20.21844376,17.61529163,19.67186989,21.74517717,19.19342093,18.08513378,19.62003162,16.98075827,12.74863056,13.31193533,16.25923072,24.73561688,28.00164855,31.39095186,28.11097395,26.99453296,26.15077082,19.9357303,1.183225821,5.521538512,13.28283365,14.89542408,18.89249983,17.62870117,14.61713968,12.9208708,8.385953947,4.208379921,6.163069931,11.75441076,13.86262536,17.16453014,14.91796624,13.29691021,12.54059059,8.511099252,0.430714275,0.66777473,1,1,1,0.987929958,0.939058758,0.805939432,43.0544,-89.5317,2018,WIH1
PHW52/PHN82,IAH3_2015,Y,20.05,726.6160645,0,0,248,136,65,64,1.888124991,2.913571392,3.784813995,6.971928843,0,3.257500064,1.487385228,2.541446469,4.507444947,60.41999972,40.78999949,55.43999982,241.6600003,0,32.57500064,50.31437471,24.68500039,138.7756267,19.80172794,20.03998334,15.9141292,20.68283491,21.69136486,21.24428636,20.63784564,18.68301758,14.92198489,14.64187506,16.6814285,21.6371088,27.61372247,30.87885427,30.3035625,28.596254,28.51656267,24.33389908,0.83250004,3.600714236,12.24542872,16.05178152,19.47364565,18.11006255,15.99319583,14.30373217,10.64901215,4.605131548,5.787499831,10.11465775,14.1164012,17.17624996,16.25391669,14.57670766,13.97583386,10.87542788,0.501462055,0.634540813,0.981270753,1,1,1,0.968879463,0.933929792,41.97585629,-92.24291804,2015,IAH3
CG44/CGR01,DEH1_2017,N,16,709.2390639,0,6.5,215.5,106.5,58.5,59,2.917187458,6.201428686,3.00780289,3.517983876,1.211428521,1.632751291,5.214259368,11.31934688,4.882730708,93.34999865,43.4100008,45.34571489,126.7790489,1.268571377,15.48333303,157.8533328,69.24809492,151.3147631,17.05647962,17.73228645,20.71096481,19.57386043,19.15556694,20.88592809,18.21237176,18.15756056,16.58607394,20.26624998,24.66142872,21.72245043,26.82298965,30.35071437,30.31148162,30.69555299,28.43090921,27.29702356,9.32593758,14.19571427,10.68752201,16.75855213,19.906349,19.88150788,21.21690322,18.72144455,17.91444491,8.690479953,12.08402314,9.787934269,14.12431868,17.15482568,17.14050735,17.94790556,15.63546309,14.74613823,0.907287956,1,0.959736116,1,1,1,1,1,38.67025825,-75.4333645,2017,DEH1
W10004_0216/PHZ51,KSH1_2016,N,15.2,774.8855108,1,2,150,50,91,91,0.381562503,5.593749881,9.031136959,3.981909994,0,0.897724769,5.011421387,3.322424253,5.670073263,12.2100001,44.74999905,140.9509078,148.5090918,0,8.374091108,139.438637,19.93454552,175.7722711,18.43315426,14.04582843,18.34613738,20.88446512,22.70328743,20.59441801,18.34986672,18.15379387,17.32510191,19.15124996,21.70124984,22.33901244,27.19377063,36.31272689,35.17540036,32.01078432,33.85633352,30.76895891,2.130625044,11.46499991,9.568238579,14.2621368,21.58727247,22.04353923,20.78061301,22.71134866,19.49139311,6.3158573,9.667291017,9.626890379,13.35418843,19.56599107,19.14397536,18.06824645,19.12054732,17.03744615,0.741573662,1,0.921279778,0.986042268,0.991287871,0.998977631,0.993550002,1,39.14480675,-96.62898225,2016,KSH1
PHW52/PHN82,IAH2_2017,Y,16.225,749.4636024,0,7.75,207.75,94.25,65,64,2.991935476,4.003749907,5.594154361,1.824159742,2.965909053,1.138616173,3.544395797,5.525860929,3.224964342,92.74999976,32.02999926,86.83999968,64.74363607,5.880909015,11.03545466,133.6850016,39.36636487,98.02272796,18.91811151,22.03083944,18.39067038,21.91300981,21.59707026,21.00058551,18.76246256,16.50136756,14.56336975,16.70258062,25.25375009,21.16444029,28.78792803,31.34295403,31.03890899,27.79230679,26.54138994,25.01808603,3.836129038,9.060000002,9.836484062,14.72352594,17.1804546,18.00485339,15.61890002,13.9478747,12.25710857,5.884356407,10.52058178,9.325556586,14.19611432,16.29393371,16.57150033,14.05801276,12.73803514,11.57992501,0.659274195,1,0.882113053,1,1,1,1,0.976890029,42.06582876,-94.72050129,2017,IAH2
PHB47/PHN82,IAH3_2017,Y,18.8,751.7161766,0,2,229,110,65,64,4.153750014,4.476666673,3.404720357,2.207347727,0.783636364,2.628276904,1.892687593,2.328876272,1.794257086,132.9200004,67.1500001,54.03954627,78.33863542,1.567272728,28.02681865,71.85545488,19.05045461,54.69545453,16.14493189,17.75127989,18.89303832,22.07985964,20.54923199,20.99384486,19.81852315,17.22919489,15.64326955,15.84312499,15.5066665,21.42652578,27.714982,28.45522753,29.90074383,27.6545798,25.64720852,25.13760955,4.41906251,4.141333344,9.782295063,13.56526933,16.05901469,16.6123348,14.8096002,12.74600627,11.28191352,5.818880471,5.62230391,9.387130072,13.2881535,14.4256186,15.3843105,13.65871261,11.89796048,11.29223634,0.568604913,0.570380948,0.879734313,1,1,1,1,0.979205627,41.9758706,-92.24318881,2017,IAH3
B73/PHN82,IAH1_2020,N,14.975,731.1212129,1,0.875,229,110,65,64,1.688064506,6.196000195,3.0793737,6.533057926,1.271428551,2.673269776,1.85421064,0.708456624,3.755616013,52.32999969,61.96000195,37.23499918,213.6221428,2.198571375,25.9085708,60.11785651,6.012142782,115.3728583,19.46953177,15.04660187,20.64247086,20.31598349,21.99207742,21.09552252,19.7297914,19.80455556,15.11692591,15.87290319,18.70700045,25.72176895,28.50674309,31.92999949,30.87921407,28.61147391,29.37327705,24.63079501,3.348387095,9.753000152,14.65929334,17.38633346,19.85714286,19.28849194,17.27261165,15.46819038,11.83183106,5.5584858,8.125456457,12.65757338,15.09801966,17.89357117,17.09078834,15.12121856,14.7539709,11.47694483,0.621440085,0.927035726,1,1,1,0.998514142,0.992713009,0.918334154,41.19774214,-91.48767072,2020,IAH1
